,artist,song,text,explicit_label
52139,Steely Dan,Babylon Sisters,Drive west on Sunset   To the sea   Turn that jungle music down   Just until we're out of town      This is no one night stand   It's a real occasion   Close your eyes and you'll be there   It's everything they say      The end of a perfect day   Distant lights from across the bay   Babylon sisters shake it   Babylon sisters shake it      So fine so young   Tell me I'm the only one      Here come those Santa Ana winds again      We'll jog with show folk on the sand   Drink kirschwasser from a shell   San Francisco show and tell   Well I should know by now      That it's just a spasm   Like a Sunday in T.J.   That it's cheap but it's not free   That I'm not what I used to be   And that love's not a game for three      Babylon sisters shake it   Babylon sisters shake it   So fine so young   Tell me I'm the only one      My friends say no don't go   For that cotton candy   Son you're playing with fire   The kid will live and learn   As he watches his bridges burn   From the point of no return      Babylon sisters shake it   Babylon sisters shake it   So fine so young   Tell me I'm the only one  ,FALSE
5089,Emmylou Harris,Another Pot O' Tea,Put on another pot o' tea   'Cause I'm in love with the Irish accent to your story   And I need someone to help me      Well they say that now you don't talk straight   And that of late it's been my lot to be afraid   To remember you by anything   But memories I already keep      So put another pot o' tea   'Cause I'm love with the Irish accent to your story   And now I need some sympathy      It's harder when it takes so long to leave   The table where we all learned to laugh and learned to grieve   Over the pain that came so close to you   It comes so close to me today      So put another pot o' tea   'Cause I'm in love with the Irish accent to your story   And I need someone to help me  ,FALSE
30676,Dusty Springfield,Learn To Say Goodbye,"When I close my eyes I can see your face   Tho' I try I can't believe that you are gone   There's a part of you that's a part of me   And no matter where I go it comes along   Reminding me of all the good times   And, of course, some of the bad   But then again, some of those hard times   Were the best we ever had      How can I learn to say goodbye   To the only life I ever knew?   Learn to say goodbye to you?   How can I learn to say goodbye?   Tell me how do you expect me to   Say goodbye to you?      When I needed you, you were always there   You were more than love to me, you were a friend   They say that time is all that matters   And to live it while it lasts   But I can't stop from reminiscing   Or stop living in the past      How can I learn to say goodbye   To the only life I ever knew?   Learn to say goodbye to you?   How can I learn to say goodbye?   Tell me how do you expect me to   Say goodbye to you?      How can I learn to say goodbye   To the only life I ever knew?   Say goodbye to you?   How can I learn to say goodbye?   Tell me how do you expect me to   Say goodbye to you?  ",FALSE
54780,Van Der Graaf Generator,Childlike Faith In Childhood's End,"Existence is a stage on which we pass   a sleepwalk trick for mind and heart:   it's hopeless, I know,   but onward I must go   and try to make a start   at seeing something more than day to day   survival, chased by final death   if I believed this the sum   of the life to which we've come,   I wouldn't waste my breath   Somehow, there must be more. There was a time   when more was felt than known   but now, entrenched inside my sett,   in light more mundane,   thought rattles round my brain:   we live, we die...and yet?      In the beginning there was order and destiny   but now that path has reached the border,   and on our knees   is no way to face the future, whatever it be.   Though the forces which hold us in place   last through eons in unruffled grace   we, too, wear the face of creation.      As anti-matter sucks and pulses periodically   the bud unfolds, the bloom is dead,   all space is living history.   It seems as though time must betray us,   yet we're alive   and though I see no God to save us,   yetl we survive   through the centuries of progress   which don't get us very far.   All illusion! All is bogus -   we don't yet know what we are...   Laughing, hoping, praying, joking, Son of Man!   with lowered eyes but lifting hearts,   we're grains of sand   and though, in time, the sea   may claim us for its own   we are the rocks which root the future -   on us it grows!      We might not be there to share it   if eternity's a jest   but I think that I can bear it   if the next life is the best.   Even if there is a heaven when we die,   endless bliss would be as meaningless as the lie   that always comes as answer to the question,   ""Why do we see through the eyes of creation?""      Adrift without a course,   it's very lonely here,   our only conjecture   what lies behind the dark.   Still, I find I can cling to a lifeline,   think of a lifetime which means more   than my own one -   dreams of a grander thing than we are.   Time and Space hang heavy on my shoulders:   when all life is over who can say   no mutated force shall remain?   Though the towers of the city are denied   to we men of clay   still we know we shall scale   the heights some day.   Frightened in the silence -   frightened, but thinking very hard,   let us make computations of the stars.      Older, wiser, sadder, blinder, watch us run:   faster, longer, harder, stronger, now it comes:   colour blisters, image splinters gravitate   towards the centre, in final splendour disintegrate,   The universe now beckons   and Man, too, must take His place...   just a few last fleeting seconds   to wander in the waste,   and the children who were ourselves move on,   reincarnation stills its now perfected song,   and at last we are free of the bonds of creation.      All the jokers and gaolers, all the junkies   and slavers too,   all the throng who have danced a merry tune -   human we can all be,   but Humanity we must rise above,   in the name of all faith and hope and love.   There's a time for all pilgrims,   and a time for the fakers too,   there's a time when we all will stand alone   and nude,   naked to the galaxies -   naked, but clothed in the overview...   as we reach Childhood's End we must start anew.      And though dark is the highway,   and the peak's distance breaks my heart,   for I never shall see it, still I play my part,   believing that what waits for us   is the cosmos compared to the dust of the past...   In the death of mere humans life shall start  ",FALSE
55985,Westlife,I Get Weak,"My love, my heart   Oh bruised and broken, all alone when we're apart   I die inside,   Oh this room is like a battlefield of love tonight   I know I should be stronger but I lose all control   Fighting with myself tryna hide what you don't know      But I get weak   I'm giving it all away   I know it's not wise to leave myself so opened but   All the rules get broken in your eyes   I give it all up to you   And everything that's been keeping me together   Brings me to my knees   I get weak      One look, one touch   Oh I'm helplessly pretending you don't mean that much   It gets so hard   The waiting here forever with this shattered heart   Lying to myself tryna act like I don't care, no   The way it's killing me every time that you're not there      Cause I get weak   I'm giving it all away   I know it's not wise to leave myself so opened but   All the rules get broken in your eyes   I give it all up to you   And everything that's been keeping me together   Brings me to my knees   I get weak      I get weak   And all the walls I've been building up   Just crack and then break when you're around   I get weak   And nothing I do to fight it matters now      I get weak   I'm giving it all away   I know it's not wise to leave myself so opened but   All the rules get broken in your eyes   I give it all up to you   And everything that's been keeping me together   Brings me to my knees      I get weak (oh)   I get weak (oh)   I get weak (oh)      All the rules get broken in your eyes   I give it all up to you   And everything that's been keeping me together   Brings me to my knees  ",FALSE
138,Adele,I Miss You,"[Verse 1]   I want every single piece of you   I want your heaven and your oceans too   Treat me soft but touch me cruel   I wanna teach you things you never knew, ooh baby   Bring the floor up to my knees   Let me fall into your gravity   Then kiss me back to life to see   Your body standing over me      [Pre-Chorus]   Baby, don't let the lights go down   Baby, don't let the lights go down   Baby, don't let the lights go down   Lights go down, lights go down   Lights go down, lights go down   Down, down, down      [Chorus]   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light      [Verse 2]   I love the way your body moves   Towards me from across the room   Brushing past my every groove   No one has me like you do   Baby, bring your heart, I'll bring my soul   But be delicate with my ego   I wanna step into your great unknown   With you and me setting the tone      [Pre-Chorus]   Baby don't let the lights go down   Baby don't let the lights go down   Baby don't let the lights go down   Lights go down, lights go down   Lights go down, lights go down   Down, down, down      [Chorus]   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light      [Bridge]   We play so dirty in the dark   Cause we are living worlds apart   It only makes it harder, baby   It only makes it harder, baby   Harder baby, harder baby      [Chorus]   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light   I miss you when the lights go out   It illuminates all of my doubts   Pull me in, hold me tight   Don't let go, baby give me light      [Outro]   I miss you, I miss you   I miss you, I miss you   I miss you, I miss you   I miss you, I miss you  ",FALSE
36511,Iggy Pop,Private Hell,"I have a private hell   Of excellent quality   I've dwelt there for years   Playing with my fears      It's tastefull, luxurious,   And full of sexuality   And though they are tears   I control them with my gears      Well all in all,   I must tell you,   Well I must tell you,   I'm so proud of my private hell      Anger and greed brew   And then they stamped   Till I can transmute   Them into more loot      It's tasteful, luxurious,   And full of sexuality   And though they are tears   I control them with my gears      Well all in all,   I must tell you,   Well I must tell you,   I'm so proud of my private hell      Well all in all,   I must tell you,   Well I must tell you,   I'm so proud of my private hell  ",FALSE
19445,Tom T. Hall,Everything From Jesus To Jack Daniels,You wake up in the morning drink a beer and take a Valium   And you're trying to forget about the things you did last night   Flip through the morning paper read the horoscope and the comics   You're as well informed as anybody on the left or the right   You make it to your job and hear Atlanta lost another   How can you lose while making half a million bucks or near   The old man who sweeps the floor and wears a big blue Reagan button   Says the Russians are a coming but they've been here for years   Trying everything from Jesus to Jack Daniels it's the all new American diet   Trying everything from Jesus to Jack Daniels   You get on it and you're on it for the rest of your life   [ fiddle ]   There's a story in the paper about a man who killed his family   He jumped off a bridge because he couldn't take it anymore   Down at the local tavern a young man comes in limpin'   And he claims that he's a veteran of the Falkland Islands war   You head home and you're accosted by a youngster wearin' robes   And wanting money for his God who sits upon a plastic throne   You ignore him if you can and make it to the local tavern   Where you order up a drink and give some money to your own   Trying everything from Jesus...   There's a man in Tennessee who's got it figured out completely   I guess that he's as happy as a thinking man can be   I asked him what he thought and he said brother let me tell you   Try a little bit of both and leave out everything in between   Trying everything from Jesus...  ,FALSE
35770,Helloween,Steel Tormentor,"Headless   Pulling the machine down   Coming to the low sound   Feeling like a real man      Racing   Flashing from down under   Flesh and blood and thunder   Trembling wheel in cold hand      Faster, much faster   wot a human speed disaster   Deeper, much deeper   on through the void I cast'er      I'm a steel tormentor   And I speed 'round every curve   I'm a mean inperator   Of my intimate machine      Turkey   Near to devastation   losing all my patience   Cannot make this kit fly      Danger   Muscular contraction   Out for satisfaction   Mere intoxication      Nightride, it's nightride now-   try to catch my tail lights   So sad, I'm so sad   But you won't ever suck my steel bride      I'm a steel tormentor   And I speed 'round every curve   I'm a mean inperator   Of my intimate machine  ",FALSE
28317,Counting Crows,Sullivan Street,"Take the way home that leads back to Sullivan St.   Cross the water and home through the town   Past the shadows that fall down wherever we meet   Pretty soon I won't come around      I'm almost drowning in her sea   She's nearly fallen to her knees      Take the way home that leads back to Sullivan St.   Where all the bodies hang on the air   If she remembers, she hides it whenever we meet   Either way now, I don't really care      I'm almost drowning in her seas   She's nearly crawling on her knees   She's down on her knees      Take the way home that leads back to Sullivan St.   I'm just another rider burned to the ground      I'm almost drowning in her sea   She's nearly crawling on her knees   It's almost everything I need   I'm down on my knees   I'm down on my knees    ",FALSE
24284,Arlo Guthrie,I Could Be Singing,"[Chorus:]   I could be singing forever   I guess you could say I'm in love   The universe is getting together   You know that I can't say it enough   You and your friends have a party   Welcome your heavenly dad      Remember the guy by the water   We seen walkin' 'round on the air   He went and learned for a quarter   He knew that you could see him there   You take your friends to the ocean   Walk on the sand if you can      Spiro stepped out on the door step   He spoke like he had something to say   He said, ""I don't want to hear anybody.""   I guess he's going to be that way      Even all the elephants hear you, Spiro   Would you believe it at last?   Nobody wants to be near you   The new world is coming that fast      They're beating on you in Chicago   They're picking you up on the coast   They're knocking you off in Ohio   They like sending you to war the most      When will you get it together?   Everybody in this land   Helping out your brothers and sisters   Everyone must understand      [Chorus]  ",FALSE
865,Arrogant Worms,I Am Cow!!!!,"I am cow hear me moo   I weigh twice as much as you   And I look good on the barbecue   Yogurt, curd, cream cheese, and butter's   made from liquid from my udders   I am cow, I am cow, hear me moo!      I am cow, eating grass   methane gas comes out my ass   and out my muzzle when I belch   o the ozone layer is thinner   from the outcome of my dinner   I am cow, I am cow, I've got gas      I am cow, here I stand   far and wide upon this land   and I am living everywhere   from B.C. to Newfoundland   You can squeeze my teats by hand   I am cow, I am cow, I am cow   I am cow, I am cow, I am cow!  ",FALSE
51036,Rod Stewart,Have I Told You Lately,"Have I told you lately that I love you?   Have I told you there's no one else above you?   Fill my heart with gladness, take away all my sadness   Ease my troubles, that's what you do      For the morning sun in all it's glory   Meets the day with hope and comfort too   You fill my life with laughter, somehow you make it better   Ease my troubles, that's what you do      There's a love that's divine   And it's yours and it's mine   Like the sun   And at the end of the day   We should give thanks and pray   To the one, to the one      Have I told you lately that I love you?   Have I told you there's no one else above you?   Fill my heart with gladness, take away all my sadness   Ease my troubles, that's what you do      There's a love that's divine   And it's yours and it's mine   Like the sun   And at the end of the day   We should give thanks and pray   To the one, to the one      Have I told you lately that I love you?   Have I told you there's no one else above you?   Fill my heart with gladness, take away my sadness   Ease my troubles, that's what you do      Take away all my sadness, fill my life with gladness   Ease my troubles, that's what you do  ",FALSE
42529,Madonna,I'm Going Bananas,"Hola! Ese bato loco!      I'm going bananas,   And I feel like my poor little mind is being devoured by piranhas,   For I'm going bananas.      I'm non compos mentes,   And I feel like a tooth being drilled, a nerve being killed by a dentist,   For I'm non compos mentes.      Who knows?   Could be the tropic heat   Or something that I eat,   That makes me gonzo.   I do carry on so, for I'm going bananas,   Someone book me a room in the hot haciendo with all my mananas   For I'm going bananas.      I'm going meshuga   All day long there's a man in my brain incessently playing ""Booga wooga"",   But I'm going meshuga.      There's bats in my belfry.   Won't you make sure this straightjacket's tight,   Otherwise I might get myself free.   Yes, there's bats in my belfry.      Who knows?   Could be the wine I drink   Or it's the way I think,   That makes me gonzo.   Oh, Doctor Alonzo says I'm going bananas,   Someone get me a bed in the ""Casa de Loco"" for all my mananas,   For I'm going bananas.   Yes, I'm going bananas.   Si, I'm going bananas.  ",FALSE
26280,Bonnie Raitt,I Feel The Same,"Say goodbye,   Well I know it's true.   I know you're leaving me but i,   I'm leaving too.   You won't forget me,   Or the sound of my name.   Please believe me,   I feel the same.      It seems so empty now.   Close the door.   Ain't it hard to believe that you ever,   Lived this way before.   All that nothing,   Causes all that pain.   Please believe me,   I feel the same.      Well this broken soul,   That I know a, a heart that's breakin'.   You can't make it whole   Until you know what has been taken.   And all those pieces,   Uh that you find them all your own.      I said goodbye.   Now you know it's true.   You said you're leaving me, but honey i,   I'm leaving too.   You won't forget me   Or the sound of my name.   Please believe me,   I feel the same.   Please believe me,   I feel the same.  ",FALSE
47693,Paul Simon,I Know What I Know,She looked me over   And I guess she thought   I was all right   All right in a sort of a limited way   For an off-night   She said don't I know you   From the cinematographer's party   I said who am I   To blow against the wind   I know what I know   I'll sing what I said   We come and we go   That's a thing that I keep   In the back of my head      She said there's something about you   That really reminds me of money   She is the kind of a girl   Who could say things that   Weren't that funny   I said what does that mean   I really remind you of money   She said who am I   To blow against the wind      I know what I know   I'll sing what I said   We come and we go   That's a thing that I keep   In the back of my head      She moved so easily   All I could think of was sunlight   I said aren't you the women   Who was recently given a Fulbright   She said don't I know you   From the cinematographer's party   I said who am I   To blow against the wind      I know what I know   I'll sing what I said   We come and we go   That's a thing that I keep   In the back of my head  ,FALSE
12630,Mazzy Star,Give You My Lovin,Give you my lovin'   Seven days a week   I'll be your honey   If you'll be sweet   I know I'm the only one for you   I know that you think this is not true      Man says it's rainin'   Rainin' outside   I'll be out there in a little while   'Cause you see   Rain reminds me of you   And everything has turned to you      See you in places   I'm following you   You'll be upstairs   And I'll be there too   Everywhere you go   I will follow   I know it won't be the same tomorrow      People give me warnings   Stay away from you   They say you'll hurt me   I don't think that's true   Discomfort arouses when I speak of you   As if you've been sayin' something bad   About me      When I see you   I want to kiss you   But I know that ain't right   So I ask if I can hold you   Oh babe I need you so bad   Oh babe I only want to make you   Glad  ,FALSE
52319,Sting,Fields Of Gold,"You'll remember me when the west wind moves upon the fields of barley   You'll forget the sun in his jealous sky as we walk in fields of gold   So she took her love for to gaze awhile upon the fields of barley   In his arms she fell as her hair came down among the fields of gold      Will you stay with me, will you be my love among the fields of barley?   We'll forget the sun in his jealous sky as we lie in fields of gold   See the west wind move like a lover so upon the fields of barley.   Feel her body rise when you kiss her mouth among the fields of gold      I never made promises lightly and there have been some that I've broken   But I swear in the days still left we'll walk in fields of gold   We'll walk in fields of gold      Many years have passed since those summer days among the fields of barley   See the children run as the sun goes down among the fields of gold   You'll remember me when the west wind moves upon the fields of barley   You can tell the sun in his jealous sky when we walked in fields of gold   When we walked in fields of gold, when we walked in fields of gold  ",FALSE
25441,Billy Joel,Worse Comes To Worst,"Today I'm livin' like a rich man's son   Tomorrow mornin' I could be a bum   It doesn't matter which direction, though   I know a woman in New Mexico   Chorus:   Worse comes to worst   I'll get along   I don't know how, but sometimes   I can be strong   Oh, and if I don't have a car, I'll hitch   I got a thumb and she's a son of a bitch   I do my writing on my road guitar   And make a living at a piano bar, oh   Chorus   Lightning and thunder   Flashed across the roads we drove upon   Oh, but it's clear skies we're under   When I am together, when I sing the song   Chorus   Oh, fun ain't easy if it ain't free   Too many people got a hold on me   But I know something that they don't know   I know a woman in New Mexico   Chorus 3x and fade    ",FALSE
18953,Stevie Wonder,Shelter In The Rain,"When the lights are down   And the stage is bare   And no more magic's in the air   There's not a friend in sight to care   Your tears no one will share   I'll be your comfort through your pain   I'll be your shelter in the rain   When your sad is bad and your bad is worst   And there's no who to turn to first   When you've done everything you can   No one's there to take your hand   I'll be you comfort through your pain   I'll be your shelter in the rain   When you've looked around   And haven't seen me anywhere   Though when you were down   I lifted you up from there   There isn't a thing you can ask of me   I won't do   Just you put your trust in me   My love will see you through   When the final candle's flickered out   ""Why me"" is all you can think about   When all your joy has disappeared   Your future isn't clear   I'll be you comfort through your pain   I'll be your shelter in the rain   When all the odds say there's no chance   Amidst the final dance   I'll be you comfort through your pain   I'll be your shelter in the rain   I'll be you comfort through your pain   Yes, I'll be your shelter in the rain, rain   I'll be your shelter,   Be your shelter, be your shelter in the rain    ",FALSE
54695,Usher,Love You Gently,"First see the city sky lights   Shining from my room   Your such a sight to see   In the month of June   Beautiful like the moons   Reflection when its passing off your skin   And before you let me in I hear you say!      It's been a long time   I say OK k k k   Don't worry I got you   Then you say!   How bout some foreplay   I got that got plenty   I got you   Then you say,   Play some slow whine   Got that Sade, Al Green, and Marvin Gaye to      To love you gently   Let me love you gently      Lay back relax   Girl I'ma be   Light as a feather   Hard as a rock   Cause daddy know just what you like      Gonna love you   Gently   Light as a feather   But hard as a rock      See I know just when to finish   And I know just wen to start   And I be lovin' your reaction   Every time I hit that spot   Gently but it's soft like leather   Gently but the top is hard   Whisper your pleasures   And then do my job      Make it rain intense   Girl let me do what I do   I don't know whats echoing louder   The music or you      Gently I supposed to be done yet   But you gettin' real warm   Like the comin' of thunder   Right after the storm      You say you say   Do you say girl      Gonna push you to the limit   Its yours its yours   See I can place and win the race   I'ma be your number one   To the sunshine      Here comes the sun   Lets try to touch the moon again   Forevermore      Let me touch you   Gently thats the sound of love   Take them shades off the wall   Light as feather   But hard as rock      This might not be in the bedroom   But I'ma love you girl   Gently   Light as a feather   But hard a s rock      Let me touch you,   Gently   Light as a feather   But hard as a rock      Gonna love you,   Gently   Light as a feather   But hard as a rock      Can you feel me girl   Hey!      We don't need no room   All we need is me and you   Want to love you  ",FALSE
22771,ZZ Top,Mescalero,"Mescalero es lo que quiero   Combinacion peligroso   why es nada especial   Este cosa es bueno, I know, I know so   mescalero, turn your head like a red sombrero   mescalero, mescalero   Mescalero, que es esto   No se, mi companero   Mescalero, que es esto   Pero este es lo que quiero   Mescalero, lights me up like a flaming arrow   Mescalero, mescalero   Mescalero, El Camino Ford Ranchero   Mescalero, mescalero   Mescalero, mescalero   I want it, I want it, I want it, I want it, I want it...  ",FALSE
22364,Zac Brown Band,Settle Me Down,"A man's blood runs hot   As high as the temple will go   Though we can deny our nature, baby   It makes us less in control      There's a beautiful lady who breaks in the sand   With secrets that she only knows   Oh she gives and she takes with each wave that she makes   And it's to her that I must go      Cause she settle me down   Settle me down   Oh won't you settle me down   The coolest fever in my blood   Oh won't you settle me down   C'mon      Oh it's not my style   To be afraid   Of what evil men gon' do   And I won't live in fear   I know why I'm here   Yeah, I'm sheltered and watched after too      'Cause these people put on the fine business suits   And they step on your face 'til they're going   Oh, the money, the cursin', when it's time for the hearse   Only bankers and lawyers are showin'      Come and settle me down   Settle me down   Oh won't you settle me down      The coolest fever in my blood   Oh won't you settle me down      Bye, bye, bye, bye      Hey boys,   Listen right here.   This ain't ever gonna get on country radio   I'm tellin' ya'   You gotta change your style      C'mon      Settle me down   Settle me down   Oh won't you settle me down   The coolest fever in my blood   Oh won't you settle me down      Settle me down   Settle me down   Oh won't you settle me down   The coolest fever in my blood      Settle me down   Settle me down   Oh won't you settle me down   The coolest fever in my blood   Oh won't you settle me down  ",FALSE
9042,James Taylor,Carolina In My Mind,"In my mind I'm gone to Carolina   Can't you see the sunshine?   Can't you just feel the moonshine?   Ain't it just like a friend of mine   To hit me from behind?   Yes, I'm gone to Carolina in my mind      Karin, she's a silver sun   You best walk her way and watch it shine   And watch her watch the morning come   A silver tear appearing now   I'm cryin', ain't I?   Gone to Carolina in my mind      There ain't no doubt in no ones mind   That love's the finest thing around   Whisper something soft and kind   And hey babe, the sky's on fire   I'm dying, ain't I?   Gone to Carolina in my mind      In my mind I'm gone to Carolina   Can't you see the sunshine?   Can't you just feel the moonshine?   And, ain't it just like a friend of mine   To hit me from behind?   Yes, I'm gone to Carolina in my mind      Dark and silent, late last night,   I think I might have heard the highway call   And geese in flight and dogs that bite   The signs that might be omens say   I'm goin', I'm goin'   I'm gone to Carolina in my mind      With a holy host of others standin' around me   Still I'm on the dark side of the moon   And it seems like it goes on like this forever   You must forgive me, if I'm up and gone to   Carolina in my mind      In my mind I'm goin' to Carolina   Can't you see the sunshine?   Can't you just feel the moonshine?   Ain't is just like a friend of mine   To hit me from behind   Yes, I'm gone to Carolina in my mind   Gone to Carolina in my mind   And I'm goin' to Carolina in my mind   Goin' to Carolina in my mind   Gone, I'm gone, I'm gone   Say nice things about me 'cause I'm gone south now   Got to carry on without me, I'm gone  ",FALSE
22934,Adam Sandler,The Beating Of A High School Spanish Teacher,"""And now the severe beating of a high school spanish teacher.""      [Lecturing]   [Writing on chalk board]   ""Juan es muy guapo.""   [Door opens, walking towards her]      ""Hola.""   ""Senor?""   ""Hay problema?""   ""Mi casa es su casa.""   [Scream]   [Beating sounds]   ""Ayuda! Ayudame!""   [Beating sounds]   ""Ayudame!""   [Beating sounds]   ""Bibliotecha!""   [Beating sounds]   ""No!""   [Beating sounds]   [Beating sounds]   [Falls to the floor]  ",FALSE
35543,"Harry Connick, Jr.",Honestly Now,Honestly now...   Either you stand for something   Or you get knocked down for nothing   Sister don't ache too soon   I thought it was understood   By everyone in this room   Who'd ever come up short or won a race   Safety's just danger   ... Out of place      Truly now...   People play tricks of the mind   Shadows only follow behind   Sister stay still   I thought it was the nature   Of all on malvern's hill   Who'd taken a lead off third base   Safety's just danger   ... Out of place      Honestly now...   If fate were to follow fortune   And clarity trail distortion   Sister on alert   Pay close attention   To fingerprints in the dust   And fallen feet that leave no trace   Safety's just danger   ... Out of place      Sincerely now...   I requested information   At a roadside station   Sister it seems absurd   To be hammering pith   Like a poet with a loss for words   Trying to describe an angel's face   Safety's just danger   ... Out of place      Honestly now...   Wholly in demand   Coming off second hand   Sister don't unravel   When there's nowhere to go   Except lawless travel   And an end to infinity's space   Safety's just danger   ... Out of place  ,FALSE
33586,George Harrison,Maya Love,"Maya Love, Maya Love,   Maya Love is like the sea   Flowing in and out of me   Maya Love, Maya Love,   Maya Love is like the day   First it comes, then it rolls away   Maya Love, Maya Love,   Maya Love is like the wind   Blowing hard on everything   Maya Love, Maya Love,   Maya Love is like the rain   Beating on your window brain   Maya Love, Maya Love,   Maya Love is like the stream   Flowing through this cosmic dream  ",FALSE
5946,Faith Hill,That's How Love Moves,"It's such a mystery   How she found something in me   That I never knew was there   But she uncovered it so easily      She turned me like a season   And I began to change   She wrapped herself around me   Now I'll never be the same      That's how love works   That's how love moves   Like a river   Running through you      Sometimes it lifts you as high as heaven   It consumes you   But, that's a given   That's how love moves      I've seen walls that could never be broken   Come tumbling down   I've heard the voice of love   Calling without making a sound      See I was touched by an angel   The day she took my hand   You know she's the miracle   That makes me everything that I am      Sometimes it's just a whisper   Sometimes it's a storm   Sometimes it reaches forever   With it's everlasting arms      That's how love works   That's how love moves   Like a river   Running through you      Sometimes it lifts you as high as heaven   It consumes you   But, that's a given   That's how love moves  ",FALSE
32573,Fatboy Slim,Because We Can,"Because we can, can, can   Yes we can, can, can, can   Can, can, can, can, can      Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh      Everybody can, can      Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh      Everybody can, can   Because we can, can, can   Yes we can, can   Yes we can, can   Because we can, can, can   Yes we can, can   Yes we can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can, can, oh      Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh      Everybody can, can      Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh   Oh, oh      Can can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can      Everybody can, can (echoes)      Bumpy Bumpy (oh, oh)   Bumpy Bumpy (oh, oh)   Bumpy Bumpy (oh, oh)   (Grinding) (oh, oh)   Bumpy Bumpy (oh, oh)   Bumpy Bumpy (oh, oh)      Can can, can   (Can, can, can)   Yes we can, can, can   (Can, can, can)   Yes we can, can, can   (Can, can, can)   Because we can, can, can   (Can, can, can)   Yes we can, can, can   (Can, can, can)   Yes we can, can, can   (Can, can, can)   Because we   (Can, can, can)   Becaue we   (Can, can, can)   Because we   (Can, can, can)   Because we   (Can, can, can)   Because we can, can, can   (Can, can, can)   Because we can, can, can   (Can, can, can)   Because we can, can, can, can      Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can, can      Everybody can, can   Because we can, can, can, can      Can, can, can, can   Can, can, can, can   Can, can, can, can   Can, can, can, can  ",FALSE
39720,Kelly Clarkson,Since U Been Gone,"Here's the thing   We started out friends   It was cool, but it was all pretend   Yeah, yeah   Since you been gone      You're dedicated, you took the time   Wasn't long till I called you mine   Yeah, yeah   Since you been gone      And all you'd ever hear me say   Is how I picture me with you   That's all you'd ever hear me say      But since you been gone   I can breathe for the first time   I'm so moving on   Yeah, yeah   Thanks to you   Now I get what I want   Since you been gone      How can I put it? You put me on   I even fell for that stupid love song   Yeah, yeah   Since you been gone      How come I've never heard you say   I just want to be with you?   Guess you never felt that way      But since you been gone   I can breathe for the first time   I'm so moving on   Yeah, yeah   Thanks to you   Now I get what I want   Since you been gone      You had your chance, you blew it   Out of sight, out of mind   Shut your mouth, I just can't take it   Again, and again, and again, and again      Since you been gone (since you been gone)   I can breathe for the first time   I'm so moving on   Yeah, yeah   Thanks to you (thanks to you)   Now I get, I get what I want      I can breathe for the first time   I'm so moving on   Yeah, yeah   Thanks to you (thanks to you), now I get (I get)   You should know (you should know)   That I get   I get what I want   Since you been gone   Since you been gone   Since you been gone  ",FALSE
207,Aerosmith,Spaced,Spaced in time child of nine   Doin' twenty years on the way   Fire and steel earth unreal   Find another planet to stay   Papa died ma survived   Tellin' me about her ordeal   And the soul she could not feel   'Cause they made her so unreal   Lightnin' years disappears   Twenty million years on my brain   Synthesize overrides   Tryin' to keep from goin' insane   And my soul I can not feel   'Cause they made me so unreal   Spaced enough to know I feel there's nothin' out there   Spaced enough to know I feel I really don't care   Spaced enough to feel I'm really losin' my mind   And I'm never never never never ever goin' back   I'm off the track no one even knows I'm alive   Spaced without a trace   Waitin' for the word to arrive   I'm the last man to survive  ,FALSE
22379,Zao,A Fall Farewell,"In a time of quietness I reflect on childhood memories   Caught wisping through my mind   Falling leaves create the stage   Words spoken were not cherished      On the last day of our friendship   And those words were possibly the last   What were your thoughts      As a dreaming child I awaken to a nightmare   After a gentle nudge I find out you're gone      The machines that kept you alive were careless   Did you ask Him to forgive you   Before, before you passed on you slipped   You slipped, you passed on   The machines that kept you alive were careless   Did you ask Him to forgive you   Before you passed on      You slipped on away into the ground   You broke the vanity   You brought the silence  ",FALSE
