,artist,song,text,explicit_label
11388,Lenny Kravitz,Mr Cab Driver,Mr. Cab Driver won't you stop to let me in   Mr. Cab Driver don't you like my kind of skin   Mr. Cab Driver you're never gonna win      Mr. Cab Driver won't stop to pick me up   Mr. Cab Driver I might need some help   Mr. Cab Driver only thinks about himself      Mr. Cab Driver   Mr. Cab Driver      Mr. Cab Driver don't like to way I look   He don't like dreads he thinks we're all crooks   Mr. Cab Driver reads too many story books      Mr. Cab Driver pass me up with eyes of fire   Mr. Cab Driver thinks we're all 165'ers   Mr. Cab Driver fuck you I'm a survivor      Let me in      Mr. Cab Driver   Mr. Cab Driver  ,TRUE
36935,Insane Clown Posse,Ain't Yo Bidness,"Rude boy sittin pancaked on 23's   Clown love to chicago juggalos   We underground like blaze   My dead homie   And yours   We dead   We dead, no wait a minute, we don't die!   We don't die   We dead      Maybe I like bloody, murder music, you know shit like "" stab your fuckin eye""   Maybe I like eatin shit like tylenol pm's 'cause 5 or 6 will get you high   Maybe I like punchin people I don't even know, I knock em flat up fuckin out (pah)   Tuck some money in they jacket with a note that simply reads "" I had to let some anger out"" (sorry)   Maybe I only hang with weirdos, and hoodlums, and junkies, I keep em be my side (what up)   Maybe mam doesn't understand a friend is hard to come by, so I'll keep what I can find (my boys)   Maybe I got 2 felonies, tattoos on my neck and I always paint my face   Can I still data your daugter? I mean I think I outta, I like the way she taste      Ain't yo bidness   How I act!   Ain't yo bidness   Don't get slapped!   Ain't yo concern   What we do   Less you want yo   Face slapped too!      Maybe I don't even like you, but I gotta front 'cause your a record label guy (mother fucker)   What if I dragged you by the hair, into the street, and beat your ass, and put a boot up in your eye (puh! bitch!)   Maybe I would rather fuck a missy elliot before a tony... ""braxton""   Maybe I would rather fuck a mecy grey before a janet... ""jackson""   Maybe I don't have no self esteem so I like to pick on everbody else   Maybe when I was a boy, underneath my shirt I had bruises and welts ""oh"" (its ok)   Maybe I was hungry, bottom barrel poor, and my mom was always sick   Maybe I'm lying, I'm just trying to find an excuse to be a dick, I'm a dick - dick   Maybe I'm upset that you left me, I'll ahng myself right above your bed "" you should try suicide""   From the ceiling fan, so I'll be swingin when you walk I, I might kick you in the head (stook!)   Maybe I got seven therapists, I been committed, but manager he got me free (double a yall)   Is pills a day, I get so dizzy and high, sometimes I can't even see, (i gotta sit down)      Ain't yo bidness   How I act!   Ain't yo bidness   Don't get slapped!   Ain't yo concern   What we do   Less you want yo   Face slapped too!  ",TRUE
55566,W.A.S.P.,Shoot From The Hip,"All my life I've taken what I want   Give an inch, take a mile   Always on the hunt   Ooh - sex, money, fast cars, never get my fill   I ride hard and die free   Paying for my thrills   Fire, water, moonshine, going to my head   He and my pistols loaded   Go out and knock'em dead      [REFRAIN:]   I'm gonna shoot it, bang-boom   Shoot it from the hip   Got it loaded bang, pull the trigger boom   I don't never miss   I'm gonna shoot it, bang-boom   Shoot it from the hip   Got it loaded bang, pull the trigger boom   I don't never miss      Hot sweaty steel, a woman's finger's on my gun   Pull it hard, touch the trigger   Squeeze it when I'm gone   Ooh, come, woman, touch me, put it in your hand   Take a hold heart and soul   Honey, I'm your man   Cock the hammer slowly and aim it at your love   Put my barrel in your holster   Like a velvet glove      [REFRAIN:]      Hot and sticky, here it comes   Emotion you can't tame   Kind a tricky watch it run   Smoking like a flame, flame, flame      Hot and sticky, here it comes   I got the bullet, load it up   Slide it into place   My emotions   Coming down all across your face      [REFRAIN:]  ",TRUE
57351,Yo Gotti,F-U,"Fuck you   Fuck you   Fuck you   Fuck you   Tell a hater I just said   Fuck you   Fuck you   Fuck you   Fuck you   And tell your bitch I just said      Meek   Ass up, face down   One night only, I'm from out of town   Pound, new rules we ain't waiting on it   And if that pussy good we spend a cake on it   Patty cake, hotel, new bed, new Chanel   Giuseppe sneakers, his or hers   If you a hater I just got two words      Fuck you   Fuck you   Fuck you   Fuck you   Tell a hater I just said   Fuck you   Fuck you   Fuck you   Fuck you   And tell your bitch I just said      You, and the bitches that you came with   All in my section drinking my shit   You ain't fucking, you ain't sucking what you doing ho?   Instagram and taking pictures, but you don't know me though   Damn, she said that she a fan   Yea I understand, but I want to get in her pants   'Cause she looking for, she licking her tongue out   She said she don't fuck with rappers   I'm like what you talking about bitch?      Fuck you   Fuck you   Fuck you   Fuck you   I got two words for you   Fuck you   Fuck you   Fuck you   Fuck you   Tell my hater I said      Oh, I said fuck 'em   I don't like 'em, I don't love 'em   When the money come home   It's turning haters, I don't trust 'em   If the brick ain't coming with a stick, I don't touch 'em   Want that BMF with the Scorpio when I'm bustin'   Like a bitch when she twerkin', y'all niggas workin'   Clowin' ass niggas, we should put you in the circus   In the cage with the lion, let him have you for dessert   And testifying on your homie, took a dip, but was it worth it nigga?   I'm in this bitch, she said my friend she want to fuck you   I like your friend, but I really you know, I wanna fuck you   And if I hit my rody he got to fuck too   And put your middle fingers up and scream      Haters, niggas mad at the paper   Big crib, 10 car, 20 acres   20 chains, 10 watches on my jewels   Little watch with the chips, don't let 'em fool   Nigga I can school you on how to look like money   Hustla of the year, can write a book about money   Don't pop them bottles, tryna impress them ho's   With your re-up money, better tell dem ho's bitch      Fuck you   Fuck you   Fuck you   Fuck you   Tell a bitch I said   Fuck you   Fuck you   Fuck you   Fuck you   Tell my hater I said  ",TRUE
7281,Gucci Mane,Dope Boys,"Verse 1   All I Need Is One Mic All I Need Is One Stove   Homie Got A Nice Flow But Gucci Got That White Coke   You Ain't Gettin The Right Dope, You Knockin On The Wrong Door   Last Nigga Tried Me Let's Just Callem John Doe   And Since You Short A Dime Homie Then Park Me A Old School   I Fronted You, You Ran Off That's Not What You're Supposed To Do   I'm Gettin My Tip Fade Cut Pour The Chris And Flat Show   Wish A Nigga Would Run Up On Me Like I'm Bristol   Yeaaaaa   Gucci Mans A Live Wire   Try Me Like I'm Yung Berg And Imma Make Yo Eyes Cry   Gucci Like To Drank And Gucci Like To Smoke   And Gucci On A Rise While Ya'll Niggas Goin Broke   Gucci! Gucci Mans A G, Tell Me Sumthin I Don't Know   I Got Court In Early Mornin I Don't Really Wanna Go   I Do This For The People Cause I'm My Brothers Keeper   I Don't Fear You Cause I'm Parrapalegic, Wheres My Parralegal      Chorus   See That House Right There Yea Make A Lot A Money   Whos That Knockin At The Door   Probably A Couple Junkies   That Coupe Ova There Yea Cost A Couple Hundreds   See My Neighborhood Is Buckin Tell My Plug To Keep It Comin   Dopeboys, Dopeboys With The Dopeboys X2   What You Wanna Get Homie Hurry Up And Buy It   Dopeboys don't Die Homie We Just Multiply      Verse 2   I'm In My M6 Beemer   This Is No 645   Like A Pigeon In The Sky, I Just Shitted On Your Ride   So Much Weight Off In My House, You Would Think It Was A Gym   Plus My Nikes Match My Necklace And My Necklace Match My Rims   I Got Court In Early Mornin I Don't Really Wana Go   Say I Violated Probation Just Because I Blew My Nose   Blew 300 On My Rolce   200 More On The Lamb   Million Dollars On The Crib   Car Note, Don't Know What That Is   Gucci, You Don't Know Who That Is   Mama That's Just Gucci Man That's My Boy That's My Partna   I'm Gucci Man Biggest Fan   Plus She Don't Know What That Is   I'm With That I Don't Give A Damn   If You Think I Give A Fuck You Must Do Not Know Who I am, Gucci      Chorus      Verse 3   Mirror Mirror Mirror   Whos The Realest In The Game   Why You Ask That Stupid Question   Boy You Know That's Gucci Mane   East Atlanta 6   You Know How We Roll   I Just Bought Anotha Chevy Got It Right Back Out The Bowl   Tall Stacks Up In My Closet I Can't Even See My Clothes   And My Belly Get So Big I Can Hardly See My Toes   Got A Car In My Garage I Have Never Ever Drove   It's A Door Black On Black Phantom I Call That Bitch Dorrough   If She Going To The Ladies Room I Guess I'll Let Her Know   I Got Powder In My Living Room, So She Don't Have To Stroll   A Year Ago Today, I Was Sitting In My Cell   Where You See Yoself In 5 Years   A So Icey Billionare   Gucci      Chorus  ",TRUE
36446,Ice Cube,You Ain't Gotta Lie Ta Kick It,"You ain't gotta lie ta kick it      I know ya like to see me doin' bad   But I'm doin' good, fuck the police that's rollin' through my neighborhood   Fuckin' peaker wood see me in the five speed   I don't care if his motherfuckin' eyes bleed (yeah yeah!)   This is my weed, this is my world   Don't get mad when you see them hundred smokes squirrel   Candied out while you spit yo' last on the pearl   The Don Daada, I'm hotta than holly watta   Wish I was your baby father, cause I got a fuckin' head on my shoulder   And lead in my holster, face on the poster   The kinda nigga that you wanna get close ta'   But you can't so you start the lyin'   Just like that nigga that think he dyin'   Get ta cryin', snitchin' and testifyin'   To all my people if I'm talkin 'bout your baby mama   When she meet Ice Cube tell her save the drama      Yo Cube, I'm goin' have all da bitches here      You ain't got to lie ta kick it      Yo man fuck them bitches, they ain't call me back   But I just paged my auntie      You ain't got to lie ta kick it      Tell your mama, tell your daddy, tell your auntie      You ain't got to lie ta kick it      Tell your cousin, tell your sister, if she want me      You ain't got to lie ta kick it      I'm a be as real as I can with this   Not just the fake analyst on cannabis, who only say that the world is   Scandalous, without findin' out a way to handle this   Dismantle this, either with the rhyme or the fist   How the fuck we get in the belly of this bitch?   I be rich if it wasn't for the snitch   Lyin' to the enemies, wild conspiracies   I'm a say this 'till the day that I die   Seven thirty fives bring on bitches lies   While you bullshitin', I'm hard hittin' like   2pac, I keep spittin' 'till my heart stop   Young niggas tryin' to tell me that I'm played   Once they say you played, nigga you must be payed (HA HA! huh ha)   Pushin' weight since the tenth grade do my thing   Got more plaques than Jordan got rings, nigga sayin'      Yo Cube, I got the new Biz 9000      You ain't got to lie ta kick it      I got the Playstation in the windshield nigga!      You ain't got to lie ta kick it      Tell your mama, tell your daddy, tell your auntie      You ain't got to lie ta kick it      Tell your cousin, tell your sister, if she want me      You ain't got to lie ta kick it      I hate to see your ass comin' (yep), with your mouth runnin'   Talkin' 'bout somethin' (what?), that ain't meanin' nothin'   'Bout your second cousin (hm), who be always buzzin'   Where she was or wasn't, who she now fuckin'   Stories by the dozen Punch you got the sequel (what?)   To let you tell it Randy Moss is your people   It's evident, your ass lie like the president   But stretch marks on your mouth is the evidence (ha ha)   How the fuck can your friends be the Benjamin's? (punk)   And your little ass car's full of fender Benz   There you go on the stand with your hand up (lyin')   Testifyin' about a man that's in handcuffs   We should do you like the Mack said   And if he lie like a crackhead pop 'em like a black head   Let him ooze, let him loose   Let him lie by his motherfuckin' ass on the news (yeah yeah)      Yo Cube, check out this ring, 69 karots      You ain't got to lie ta kick it      It's Kryptonite nigga, Kryptonite!      You ain't got to lie ta kick it      Tell your mama, tell your daddy, tell your auntie      You ain't got to lie ta kick it      Tell your cousin, tell your sister, if she want me      You ain't got to lie ta kick it      Tell your mama, tell your daddy, tell your auntie      You ain't got to lie ta kick it      Tell your cousin, tell your sister, if she want me      You ain't got to lie ta kick it  ",TRUE
28997,David Guetta,Ain't A Party,"Ain't a party without me, a party without me   A party without me, I make the beats and make you dance   A party without me      A party without me   A party without me   I pump the base that makes you dance   A party without me   A party without me   A party without me   I make the beats that make you dance   A party without me   A party without me   A party without me   I wanna see you raise your hands   A party without me   A party without me   A party without me   I make the beats that make you dance   A party without me   A party without me   A party without me   Let me see your fucking hands      Let me see your fucking hands   Let me see your fucking hands      A party without me   A party without me   A party without me   A party without me   A party without me   A party without me   Let me see your fucking hands   Let me see your fucking hands   Let me see your fucking hands      Ain't a party without me no?   There's crazy everywhere that I go   One day I'll put it all behind   But trouble always seems to find me      Holding now a party   Get crazy with somebody   Are you feeling naughty?   I ain't even started      A party without me   A party without me   A party without me   I make the beats that make you dance   A party without me   A party without me   A party without me   I wanna see you raise your hands   A party without me   A party without me   A party without me   I make the beats that make you dance   A party without me   A party without me   A party without me   Let me see your fucking hands      Let me see your fucking hands   Let me see your fucking hands      A party without me   A party without me   A party without me   I pump the base that makes you dance   A party without me   A party without me   A party without me   Let me see your fucking hands   Let me see your fucking hands   Let me see your fucking hands  ",TRUE
41663,Lil Wayne,I Don't Like The Look Of It,"Ok I'm sippin' on the syrup   Got a nigga moving slow   I'm all about the money   What the fuck you think I do it for   Bitch don't act like you don't know   I'm killing all these rap niggas   Custom made caskets for you muthafucka funerals   Keep the women with me   Shit I gotta keep like two or more   Party everyday like we won the fucking Superbowl   Chillin' wit my nigga Mack, he keep bitches handy   White girl on the table love them sniff nose candy   When I'm walking by the women say ' Who is that nigga?'   I replied 'Hi,I am Gudda Gudda that nigga'   I was raised in the home of da Cap Splitters   Whip on 24's watch it crawl like a caterpillar   I come with a toy boy like a Happy Meal   And yous a muthafuckin' duck, Daffy Dill   I'm from the school of Hard Knocks, where we scrap and kill   Pick the knife or gunner, you can get the package deal   I'm hot nigga, burning everything around me   I was lost for a minute took a while but I found me   The streets say I'm King but the game will never crown me   Realist nigga doin' it just ask the niggas around me   So you cant size me up or try to clown uh   Shark in the water jump in and Imma drown ya   New Orleans nigga, Gun out, Imma down ya   Put niggas to sleep like a muthafuckin' downer   Imma Great White, yous a flounder   Fish and a bitch I tuna eveything around ya   U-Haul Gudda, moving everything around ya   It's Young Money Bitch   At the top is where they found us      Uh, Goons on deck   Marley don't shoot em'   Silence on the gun   Watch a nigga mute em'   The coach in the booth   Call me Jon Gruden   School these niggas, they all my students   All jokes aside, I ain't playin' wit cha   The weed broke down, like a transmission   Tha choppa spin him round, like a ballerina   Bitch I'm still spittin' like I ate a Jalapeno   I'm from uptown, my bitch from Argentina   My pockets on fat like Joey Cartagena   Stunt so hard, it's all y'all fault      And when it come to beef give me A1 Sauce   I ain't worryin' bout shit, Everything paid out   You could catch me courtside in Dwayne Wade's house   Wit a high yellow thick bitch wit her legs out   Cash Money president but we in a red house   Who the fuck want it? Make my fuckin' day   I blow your candles out, now nigga cut that cake   I gotta eat bitches, like a run-away   Y'all niggas ain't eatin, stomach ache   Ok, all these bitches, And niggas still hatin   I used to be ballin', But now I'm Bill Gate'n   Fuckin with my iPhone, bumpin Illmatic   I'm on the road to riches, there's just a lil traffic   Hair still platted, thuggin is a habbit   Keep my guitar, Hip-Hop Lenny Kravitz   Bunch of bad b-tches and I f-ck em like rabbits   Dope d-ck Weezy, ya girlfriend an addict, Uhh  ",TRUE
16704,R. Kelly,Bangin' The Headboard,"Feel so freaky   I feel so freaky   Listen      There's something about the way you look at me   And it's got me imaginin' and seein' things   Like us both in a room   At my domain   About to blow up and   And hit like a hurricane   And I can't take it no more   And you can't fake it no more   Playin' hard to get girl   Please leave that thought outside the door   Cause the truth of the matter is that you want me and I want you up   So let's quit playin' around and get our ass up under this cover   (ooh)   There's so many things I want to do to you   (ooh)   There's so many things I want for you   (ooh)   On this night I'll make sure you won't regret it   What you and me did in this bed      Girl we'll be bangin,' bangin, bangin', b, b,bangin',   The headboard   Bangin', bangin', bangin', b, b,bangin',   The headboard   Bangin', bangin', bangin', b, b,bangin',   The headboard   Banging', bangin', bangin', b, b,bangin',   The headboard      And ooh (ooh) it feels just like we're floatin' in this pool   And the water bought this fire out of you   And there ain't no other girl on this earth I choose   Baby but you   And I'm going to rock that body fast to sleep   (Girl once you have had enough)   And you goin' to give that body back to me   (As soon as you wake up)   Startin' back all over again   Second, third, fourth, fifth, sixth wind   Til the mornin' comes   I'm goin' to be in (yeah)      (ooh)   There's so many things I want to do to you   (ooh)   And there's so many things I want for you   (ooh)   On this night I'll make sure you won't regret   What me and you did in this bed      (Did, ooh)   Girl we'll be bangin', bangin', bangin', b, b,bangin'   The headboard   (Bangin' the headboard)   Bangin', bangin', bangin', b, b,bangin',   The headboard   (ooh yeah)   Bangin', bangin', bangin', b, b,bangin',   The headboard   Bangin', bangin', bangin', b, b,bangin',   The headboard      Baby hold the pillow tight it's bout to be a wild night   Squeak in the bed   And we'll going to make the walls bang   Squeak in the bed   And baby-girl I hope that you can hang   Ooh Ooh   And those are the sounds that were makin'   When were bangin', bangin', bangin', (Yeah)      We'll be bangin', bangin', bangin', b, b,bangin'   The headboard   (Bangin' the headboard)   Bangin', bangin', bangin, b, b,bangin'   The headboard   (Bangin' the headboard oooooo)   Bangin', bangin', bangin', b, b,bangin'   The headboard   (We'll be)   (b, b, bangin' the headboard)   (We'll gonna wake the neighor's up)   (cause your screaming, frowns I'm tearin' it up)   (Hit don't stop til the mornin' comes)   Bangin' (umm) bangin' (umm) bangin' (ummm)   Bangin', bangin', b, b,bangin',   Bangin', bangin', b, b,bangin'  ",TRUE
18564,Slayer,Flesh Storm,Take a deep breath   'Cause it all starts now   When you pull the fuckin' pin   The shrapnel burns   As it tears into the skin   Every wonder what it takes   To be questioning your faith   This is what it's like   When it happens every Goddamn day      Violence is our way of life      Shards of life   Like confetti in the air   The flesh storm grows   As it breeds despair   You hear screams in the distance   Fighting the resistance   Not cries of war   These are just the sounds of pain      It's all just psychotic devotion   Manipulated with no discretion   Relentless War      Killing's in style   And it's not the main event   The cameras are whores   For the daily bloodshed   Like a junkie   Hungry for a fix of anything   The media devours   And feasts upon the inhumane      Violence is our way of life      It's all too fuckin' clear   We can never coincide   So let's all drink   To genocide   All the venomous sights   Border on the arcane   In times of war   Everything is bound by pain      It's all just psychotic devotion   Manipulated with no discretion   Relentless   Warfare knows no compassion   Thrives with no evolution   Unstable minds exacerbate   Unrest in peace      There's no future   The world is dead   So save the last   Bullet for your head      Only fallen have won   Because the fallen can't run   My vision's not obscure   For war there is no cure   So here the only law   Is men killing men   For someone else's cause      It's all just psychotic devotion   Manipulated with no discretion   Relentless War  ,TRUE
34958,Guns N' Roses,Perfect Crime,"Kickin' back in the shadows   Got no need for the light   Who's sorry now old timer   Look at how you've spent your life   Scroungin' for change   To put some money in your pocket   My how scratch does burn   Laughin' at the fuckers as you piss it away      But I got the time and I got the muscle   I got the need to lay it all on the line   I ain't afraid of your smoke screen hustle   It's a perfect crime   God dammit it's a perfect crime   Mother fucker it's a perfect crime      I said it's perfect      An keep the demons down   And drag the skeletons out   I got a blind man followin' me in chains   I said he's fun to watch   When the world has stopped   An I think he's got somethin' to say   ""You want to fuck with me? Don't fuck with me   'Cause I'm what you'll be, so don't fuck with me   If you had better sense   You'd step aside from the bad side of me   Don't fuck wit da bad side o' me   Stay way from the bad side o' me   Don't fuck wit da bad side""      T minus 1:09 and counting...      Ostracized but that's all right   I was thinkin' about somethin' myself      One, two, three, four, five, six, seven, eight      Call on everybody who's got last rites   Said it's better   If you locked 'em away   Runnin' through the visions   At the speed of light   Won't ya let me be   Mother fucker just let me be   God dammit better let me be   Don't ya know ya better let me aaahh!      Perfect crime   God dammit it's a a perfect crime   Mother fucker it's a perfect crime   Don't ya know   It's a perfect crime  ",TRUE
5617,Everclear,Misery Whip,"Walking wounded with a belly full of pain   And a big bad attitude      We are shaking shadows for that perfect dark room   Where we can do just what we want to do      There is a place   Where we can leave behind   All those simple minds   They would not like the way we live      When we are all alone   In this house that we call home   You will become my misery whip      (Yes, I said like a misery whip)      Walking hungry with a pocket full of promise   And a big black song in my head      Yes, I know the answers to my questions   They are purple black and blue   And they are waiting for me in my bed      There is a place where we can leave behind   All those simple minds   They would not like they way we live      When we are all alone   In this house that we call home   You will become my misery whip   (I will say it again, like a misery whip)      Stop!      I get no pleasure   When I'm going through the motions   Of my mediocre day to day   Whoa, I'm just an actor   Just like Robert fucking Redford   When I say those stupid words that they expect me to say      Yes we can leave behind   All those simple minds   They would not like the dirty things we do   Yeah      When we are all alone   In this house that we call home   I will fall down like a bitch for you      I need you to hit me and make me shake   I need you to hurt me and make me beg for more   I need you to bend me and make me break   I need you to make me feel like I am your whore      Whoa (whoa)      Oh, I feel complete when I feel sick inside   I feel complete when I feel sick inside   I feel complete when I feel sick inside   I feel complete when I feel sick inside      I need to feel like I am real inside, yeah   I need to feel like I am really alive   I need to feel like I am real inside, yeah   I need to feel like I am really alive      I need you to make me feel   I need you to make me feel   I need you to make me feel   I need you to make me feel      I need you to make me feel   I need you to make me feel   I need you to make me feel, whoa!      Oh oh!   I need you to hit me and make me shake   I need you to hurt me and make me beg for more   Oh oh, I need you to bend me and make me break   I need you to make me feel      Like we can leave behind   All those simple minds   They would not like the way we live   When we are all alone   In this house that we call home   You will become my misery whip      Oh oh   You will become my misery whip   Whoa   You will become my misery whip   Oh, you will become my misery whip   You will become my friend  ",TRUE
44156,Misfits,"Mommy, Can I Go Out And Kill Tonight?","Singled out the kids who are mean to me   Get straight A's but they still make fun   I don't give a, I'll laugh last   Stayed in every night      Do my homework so I'll be smart   Girls all say I'm a little fucked   Mommy I'm a good boy   Mommy I'm a fuckin' savior   Mommy I'm alive      Mommy, can I go out and kill tonight      Rip the veins from human necks   Until they're wet with life   Razor-blades love teenage flesh   An epidermoty   I'll bring back a souvenir   For it's my mommy's dream   Can I go out and kill tonight, kill tonight   Killed a girl on lovers' lane   I kept her toes and teeth   Every night I stalk around until I find my keep   I'll bring back a souvenir   For it's my mommy's dream      Can I go out and kill tonight, kill tonight      Killed a girl on lover's lane   I kept her toes and teeth   Every night I stalk around until I find my keep   I'll bring back a souvenir   For it's my mommy's dream      Can I go out and kill tonight, kill tonight   Kill tonight, kill tonight, kill tonight, kill tonight      Kill tonight, kill tonight   Kill tonight, kill tonight, kill tonight, kill tonight   Can I go out and kill tonight, kill tonight   Mommykill tonight, kill tonight  ",TRUE
10067,Kanye West,Devil in a New Dress,"I love it though   I love it though      Uh put your hands to the constellations   They way you look should be a sin, you my sensation   I know I'm preaching to the congregation   We love Jesus but you done learned a lot from Satan      I mean a nigga did a lot of waiting   We ain't married but tonight I need some consummation      May the Lord forgive us   May the God's be with us   And that magic hour   I seen good Christians   Make brash decisions   Oh she do it,   What happened to Religion?   Oh she lose it   She putting on her make up   She casually allure   Text message break up, the casualty of tour   How she gone wake up and not love me no more   I thought I was the ass hole, I guess it's rubbing off   Hood phenomenon, the Lebron of rhyme   Hard to be humble when you stuntin' on a jumbotron   I'm looking at her like ""this what you really wantedt, huh?""   What we argue anyway, oh I forgot its summertime      Put your hands to the constellations   They way you look should be a sin, you my sensation   I know I'm preaching to the congregation   We love Jesus but you done learned a lot from Satan      (Satan, Satan, Satan)      I mean a nigga did a lot of waiting   We ain't married but tonight I need some consummation      When the sun go down its the magic hour   The magic hour   And outta all the colors that are still up the skies   You got green on your mind   I can see it in your eyes   Why you standing there with your face screwed up   Don't leave while your hot that's how Mase screwed up   Throwing shit around, the whole place screwed up   Maybe I should call Mase so that he could pray for us   I hit the Jamaican spot, at the bar, take a seat   I ordered you jerk, she said ""you are what you eat""   You see I always loved your sense of humor   But tonight you should have seen how quiet the room was   The Lyor Cohen or Dior Homme that's Dior Homme not Dior homie   The crib Scarface couldn't be more Tony   You love me for me could you be more phoney      Uh put your hands to the constellations   They way you look should be a sin, you my sensation   Haven't said a word, haven't said a word to me this evening   Cat got your tongue?      Lookin' at my bitch I bet she give your ass a bone   Lookin' at my wrist it'll turn your ass to stone   Stretch limousine, sippin' Rose all along   Double-headed monster with a mind of his own   Cherry red chariot, excess is just my character   All black tux, nigga shoes lavender   I never needed acceptance from all you outsiders   Had cyphers with Yeezy before his mouth wired   Before his jaw shattered climbin' up the Lord's ladder   We still speedin' runnin' signs like they don't matter   Uh, hater talkin' never made me mad   Never that when I'm in my favorite paper tag   Therefore G.4's at the Clearport   When it come to tools fool I'm a Pep Boy   When it came to dope I was quick to export   Never tired of ballin' so it's on to the next sport   New Mercedes sedan, the Lex' sport   So many cars D.M.V. though it was mail fraud   Different traps, I was gettin' mail from   Polk County, Jacksonville, rep Melbourne   Whole clique's appetite had tapeworms   Spinnin' Teddy Pendergrass vinyl as my jay burns   I shed a tear before the nights over   God bless the man I put this ice over, uh   Gettin' 2Pac money twice over   Still a real nigga, red Coogi sweater, dice roller   I'm makin' love to the angel of death   Catchin' feelings never stumble retracin' my steps  ",TRUE
55797,Ween,Mourning Glory,"I swear to god! Look!   This is something new you've never heard before this   You better take a good look at your mind, fucker   I know what you want to come here for      You better take a good look at your mind, fucker   These three little, these three little fuckers   These three little, pumpkin patch   These three little pumpkins went into the woods and they said      They said today we're gonna find something really good to look at   And they went into the woods and they looked at all the little trees   And they said this woods is really continuous little trees   You know, 'cause nature is just as part of us as we are to the earth      I said yeah   And the pumpkins, the pumpkins went further into the woods   And they came across this little man with a big, big head   And the little man said, ""What's your fucking idea you fuckers?      What are you fucking high?""   And the little pumpkin says,   ""We're the pumpkins to join yours for a loose the pumpkin""   ""Oooey! Oooey! Oooey!      You ain't been in my world   You never been in my world   You never will be in my world   You go away and you'll never be in my world again""      The pumpkin boy said, ""Yes you will, yes you will, I think to stay   I want to be in your world   For you in your world""   ""Yeah you fuckers, you can't get me off before you leave yourself      You think you can understand but you can't!   Look, you just entered my world, right?   You just entered my world and it's quite like you go in and for   Then enjoy nothing but share and progress      You think you can go from the top of the tree to the top of this too""      The two pumpkins looked at the little man and they said,   ""Why, why would he be such a, why would he be such a jerk?   And the only thing he does is smoke drugs,   And he doesn't do cocaine,   And he doesn't shoot smack,   And he doesn't even drink beer   Why would he be such a fucker to me?   Why would he be such fuckers?""   All they wanted to do was pumpkins   All they wanted to laugh at was the pumpkins      Go back! Get out of the woods! Get out of the woods!   It's only the beginning - it is only the beginning - it is only the beginning   Stop the tape  ",TRUE
22302,Yukmouth,"Get Stupid, Go Dumb","[?]   Get stupid go dumb, ya that's our click   I gives a fucc if you a dime I still calls ya a bitch,   You proly seen us in the club 30 deep equipted with clips   An hella wips out side talkin shit   We pay to get in nothin rush the doe so kwic   21 with no sense security guard so tense   'cause we HYPHY ain't no tellin wat we might do   The light bright red but we still slidin throo   Hypnotic got me ku pill poped about 2   We done smoked about a quarter now already wat it do   I don't know about you but I'm feelin my self   Whoa let me calm down I'm killin myself   NO I get stupid so I gotta keep on   I could last about a week long till my battery   Gone 6 hours and I'm charged then I'm back in the zone   Back in the zone get stupid show em how we actin at home   [chorus]   Get stupid go dumb [x8]   We some stunnas y'all some runnas   Now get stupid go dumb [x4]   [Yukmouth]   Nigga I'm swiggin my shit you shakin you're dreds get stupid   I'm makin my bred I'm shakin the feds get dumb   You makin a spred and takin ya meds you stupid   I'm bussin they head and bussin my led I'm dumb   Fuck a club nigga I'm a thug nigga with drug dealers   Mug nigga with ma middle finga up screamin fuck nigga   Wat nigga you from wat I gives a fuck nigga   Run up on yuk and get bucked ill have ya touched nigga   You ever see a thousand killas bum rushed nigga   And see 20 of ya bitch niggas getin stuck niggas   Get jumped clips dumped leave ya slumped nigga   Body in a dump nigga you don't want no funk nigga   I get stupid like a metaly disturbed smokin herb   Swingin the suburb that's for the burbs   I rock mynk furs and shit you never heard   And 20 bay niggas on stage going bizerk   [chorus]   [Mac Dre]   Wen I step up in da club I get hyphy be like wat   I cut it up - fuck it up - stuff it up - roll it up - puff it up   Boy I'm tryin a buss a nut holla at baby wats wit it   Fuck wit it ill bust niggas dat sucks and bucks wit it   I'm nutz wit it stupid d-you-m-be keep a bitch broke like huey mc   I'm a p-I-m-p straight up out the V the bay you now I'm straight   Ain't nobody bad like me ain't nobody sav like me   I keep it c.u.t. t.h.r.o.a.t ish you ain't notice punk bitch I'm the coldest   Gimme ya rolex its drugs for the rich no chips I ain't got no luv for the bitch   I'm thug for the chips my frito lays swoop shorty in da cutty   Roll and showem they stupid ol ways gucci them j's   Stuey is how we come bust a lung nigga get supid go dumb   [chorus]       ",TRUE
10905,Korn,Make Me Bad,"I am watching the rise   And fall of my salvation   There's so much shit around me   Such a lack of compassion      I thought it would be fun and games   (it would be fun and games)   Instead it's all the same   (it's all the same)   I want something to do   Need to feel the sickness in you      I feel the reason, as it's leaving me   No, not again   It's quite deceiving, as I'm feeling   The flesh make me bad      All I do is look for you   And when I fix you needed to      Just to get some sort of attention, attention      What does it mean to you   For me, it's something I just do   I want something   I need to feel the sickness in you      I feel the reason, as it's leaving me   No, not again   It's quite deceiving, as I'm feeling   The flesh make me bad  ",TRUE
